80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
1.52748	1.93768	1.91948	
80.8704	121.132	74.7954	
0.509823	-0.319027	-1.0739	
